Cluster	pvals	cluster_size	# of genes found in cluster	genes	FDR
45	5.100322693407655e-05	20	3	PBANKA_0824300, PBANKA_1034300, PBANKA_1426900	0.0032642065237808993
57	0.005570359120385504	10	1	PBANKA_1002400	0.1380439210128211
35	0.010968567982423738	14	1	PBANKA_0105300	0.1380439210128211
51	0.011928429423992637	1	0		0.1380439210128211
17	0.012572110057999186	15	1	PBANKA_1437500	0.1380439210128211
42	0.01606865638706889	17	1	PBANKA_0827500	0.1380439210128211
30	0.01993701257864955	19	1	PBANKA_1217700	0.1380439210128211
3	0.01993701257864955	19	1	PBANKA_0921100	0.1380439210128211
60	0.023726298924078626	2	0		0.1380439210128211
9	0.023726298924078626	2	0		0.1380439210128211
49	0.023726298924078626	2	0		0.1380439210128211
50	0.031127091466700896	24	1	PBANKA_0409100	0.16180529781281347
52	0.03360973729182426	25	1	PBANKA_0516300	0.16180529781281347
46	0.035394908896552946	3	0		0.16180529781281347
37	0.04429270135450114	29	1	PBANKA_0829400	0.18898219244587153
25	0.05834949360339137	5	0		0.23339797441356547
4	0.06963801116335533	6	0		0.2550394565015535
58	0.08080235502993904	7	0		0.2550394565015535
61	0.08080235502993904	7	0		0.2550394565015535
29	0.09184376818140094	8	0		0.2550394565015535
32	0.09184376818140094	8	0		0.2550394565015535
41	0.11356271831092812	10	0		0.2550394565015535
62	0.11356271831092812	10	0		0.2550394565015535
1	0.11356271831092812	10	0		0.2550394565015535
12	0.12424268556037066	11	0		0.2550394565015535
5	0.13480458281989738	12	0		0.2550394565015535
59	0.13480458281989738	12	0		0.2550394565015535
21	0.13480458281989738	12	0		0.2550394565015535
11	0.14524959791591063	13	0		0.2550394565015535
56	0.14524959791591063	13	0		0.2550394565015535
38	0.14524959791591063	13	0		0.2550394565015535
34	0.14524959791591063	13	0		0.2550394565015535
55	0.14524959791591063	13	0		0.2550394565015535
64	0.15557890791209117	14	0		0.2550394565015535
54	0.15557890791209117	14	0		0.2550394565015535
33	0.15557890791209117	14	0		0.2550394565015535
63	0.15557890791209117	14	0		0.2550394565015535
10	0.1657936791868041	15	0		0.2550394565015535
31	0.1657936791868041	15	0		0.2550394565015535
2	0.1758950675313079	16	0		0.2550394565015535
48	0.1758950675313079	16	0		0.2550394565015535
44	0.1758950675313079	16	0		0.2550394565015535
24	0.1858842182289665	17	0		0.2550394565015535
14	0.1858842182289665	17	0		0.2550394565015535
20	0.1858842182289665	17	0		0.2550394565015535
53	0.19576226613553027	18	0		0.2550394565015535
19	0.19576226613553027	18	0		0.2550394565015535
26	0.20553033577810131	19	0		0.2550394565015535
6	0.20553033577810131	19	0		0.2550394565015535
22	0.20553033577810131	19	0		0.2550394565015535
13	0.20553033577810131	19	0		0.2550394565015535
16	0.2151895414231858	20	0		0.2550394565015535
43	0.2151895414231858	20	0		0.2550394565015535
23	0.2151895414231858	20	0		0.2550394565015535
7	0.23418576701850902	22	0		0.2629454226172733
27	0.23418576701850902	22	0		0.2629454226172733
39	0.23418576701850902	22	0		0.2629454226172733
40	0.2435249649812934	23	0		0.2687172027379789
36	0.27091975918157873	26	0		0.29387906080713627
15	0.2798472723347958	27	0		0.2985037571571155
28	0.29740239688624137	29	0		0.31202874427408933
47	0.3060320501497249	30	0		0.31590405176745795
8	0.31456444297543473	31	0		0.3195575293718702
18	0.32300057290732076	32	0		0.32300057290732076
