"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ProductDescription"
"PBANKA_0000201.1",0,NA,NA,NA,NA,NA,"fam-c protein, pseudogene"
"PBANKA_0000301.1",1.14801734354957,-0.938352121723372,1.66878985691628,-0.562294957531281,0.573915073326706,NA,"fam-b protein"
"PBANKA_0000401.1",1.09067243489857,-1.12148150697317,1.59620041350196,-0.702594422032954,0.482308539654338,NA,"tryptophan-rich antigen, putative, pseudogene"
"PBANKA_0000600.1",3.99715962339864,1.10450009603825,1.53585588706679,0.71914305589416,0.47205278094517,NA,"PIR protein"
"PBANKA_0000701.1",0.420935638804407,0.504563610277674,1.57849445812986,0.319648642210288,0.749234696177746,NA,"PIR protein"
"PBANKA_0000801.1",0.226894154467437,-0.451954680490738,1.57583439576231,-0.286803411390259,0.774262850718895,NA,"PIR protein"
"PBANKA_0000901.1",0.818004326173928,-0.999483264503312,1.59218929007021,-0.627741481956106,0.530173306199754,NA,"fam-a protein"
"PBANKA_0001001.1",83.4406751608993,0.390666046180837,0.720351577556243,0.542326911403668,0.587593319768865,0.821527434954564,"PIR protein"
"PBANKA_0001101.1",100.739240950915,0.839845967919184,1.12542026637336,0.74625097220398,0.455515822049993,0.744877159438801,"PIR protein"
"PBANKA_0001200.1",0,NA,NA,NA,NA,NA,"fam-a protein, pseudogene"
"PBANKA_0001201.1",31.7042563205426,0.0792808774953852,1.05686857946902,0.0750148874093853,0.940202866827885,0.980205887041232,"PIR protein"
"PBANKA_0001301.1",0.569828455969815,0.842326562364825,1.58240620854535,0.532307417536706,0.5945130956817,NA,"PIR protein"
"PBANKA_0001401.1",1.25051091937212,-0.127743163749411,1.66977210164621,-0.0765033525374332,0.939018646855063,NA,"PIR protein"
"PBANKA_0001501.1",0,NA,NA,NA,NA,NA,"PIR protein"
"PBANKA_0001601.1",0.272668108724643,-0.451954680490738,1.57583439576231,-0.286803411390259,0.774262850718895,NA,"fam-a protein"
"PBANKA_0006300.1",0.69360374752905,0.11798866114718,1.58632189533426,0.0743787635373452,0.940709006232459,NA,"PIR protein"
"PBANKA_0006401.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006501.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006600.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006701.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006800.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006900.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007000.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007100.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007200.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007300.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007401.1",0.148892817165407,0.433933216588358,1.57744137389903,0.275086747291144,0.783249593081573,NA,"PIR protein"
"PBANKA_0007501.1",0,NA,NA,NA,NA,NA,"fam-a protein"
"PBANKA_0007601.1",0.272668108724643,-0.451954680490738,1.57583439576231,-0.286803411390259,0.774262850718895,NA,"PIR protein"
"PBANKA_0007701.1",0.991389381859864,0.520655233960693,1.64558631567301,0.316394970596092,0.751702733929242,NA,"PIR protein, pseudogene"
"PBANKA_0007801.1",0.148892817165407,0.433933216588358,1.57744137389903,0.275086747291144,0.783249593081573,NA,"fam-b protein"
"PBANKA_0007901.1",1.32202768632114,-0.0913939787962764,1.68202702844329,-0.0543356184239568,0.956667772058172,NA,"PIR protein"
"PBANKA_0008001.1",0.272668108724643,-0.451954680490738,1.57583439576231,-0.286803411390259,0.774262850718895,NA,"PIR protein"
"PBANKA_0008101.1",1.76424504086223,-0.69828157626275,1.69520058701201,-0.411916785313032,0.680400417360944,NA,"fam-a protein"
"PBANKA_0008201.1",0.375786971632844,-0.046508173981387,1.58067884975624,-0.0294229115475033,0.976527299940857,NA,"PIR protein"
"PBANKA_0008301.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008401.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008501.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008601.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008701.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008801.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008901.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0009101.1",0.966271856253693,-0.146126666960043,1.59682158243298,-0.0915109543656085,0.927086602434305,NA,"PIR protein, pseudogene"
"PBANKA_0100021.1",58.4535732641967,-1.65153181782273,0.748050994438712,-2.20777972370979,0.0272596321774027,0.139868549301102,"fam-b protein"
"PBANKA_0100041.1",8.2116659202688,0.505772146888196,1.43573530178267,0.352273950678937,0.724632821964471,0.883593776980393,"conserved rodent malaria protein, unknown function"
"PBANKA_0100061.1",109.983927352339,-0.996171356177992,0.748747068197824,-1.33045109422024,0.183369689614346,0.513102487492298,"fam-c protein"
"PBANKA_0100081.1",11.7200251048662,-0.298920313074672,1.16315571378052,-0.256990796273624,0.797185878036788,0.915734115426946,"PIR protein, pseudogene"
"PBANKA_0100100.1",32.2731929514083,-0.183842412437474,0.894257296292901,-0.205581115412291,0.837118130150445,0.932007068726288,"fam-a protein"
"PBANKA_0100200.1",1117.55847716571,-0.314315337081264,0.49505420558331,-0.634910952247976,0.525486493593482,0.786972211755415,"Plasmodium exported protein, unknown function"
"PBANKA_0100300.1",19.917087956217,-0.954773069429088,1.13063497522045,-0.844457398147376,0.398413859758702,0.712525656438027,"lysophospholipase, putative, pseudogene"
"PBANKA_0100400.1",479.699590004569,-3.72007464485275,0.92215232075132,-4.03412165337483,5.48069197448413e-05,0.000519245596661299,"reticulocyte binding protein, putative"
"PBANKA_0100500.1",819.070594410222,-0.329042677555941,0.573461448512554,-0.573783431143301,0.566114362217118,0.813546891693001,"PIR protein"
"PBANKA_0100600.1",678.549986575027,-0.400957389552755,0.549390153884156,-0.729822671043538,0.465498584796659,0.749439357424906,"schizont membrane associated cytoadherence protein"
"PBANKA_0100700.1",3948.28890759969,-0.963470372142738,0.533700677274581,-1.8052635366004,0.0710334526756096,0.290606315359704,"Plasmodium exported protein, unknown function"
"PBANKA_0100800.1",3985.23109499507,3.77717604456611,0.687046238234787,5.49770282458823,3.84770640276053e-08,5.56958322698709e-07,"conserved Plasmodium protein, unknown function"
"PBANKA_0100900.1",1509.84341371423,-0.0738856598482753,0.431965146413866,-0.171045419894793,0.864188051891046,0.942614483921556,"ATP-dependent RNA helicase, putative"
"PBANKA_0101000.1",500.116690865787,-0.90902317805306,0.544264428983509,-1.67018664025277,0.0948824424106497,0.350284993501587,"MYND finger protein, putative"
"PBANKA_0101100.1",133.440484383135,0.341221255686931,0.623815235878208,0.546990897403394,0.584384985779243,0.820632799375916,"liver merozoite formation protein"
"PBANKA_0101200.1",536.143143884155,-1.46991101937331,0.537793211988345,-2.73322717097658,0.00627170587579084,0.0396037887106899,"elongation factor G, putative"
"PBANKA_0101300.1",355.477519068119,-0.828316976537863,0.672121821718043,-1.23239113769668,0.217803009826585,0.555594654524044,"geranylgeranyltransferase, putative"
"PBANKA_0101400.1",1740.99789136385,-0.176068155044049,0.440514914604773,-0.399687159745808,0.689386950641698,0.866076352345996,"conserved Plasmodium protein, unknown function"
"PBANKA_0101500.1",474.631005391826,1.42888713899181,0.539436157507566,2.64885310171624,0.00807654290815993,0.0495843480033301,"conserved Plasmodium protein, unknown function"
"PBANKA_0101600.1",433.260990044182,-0.182075045456786,0.461769044145166,-0.394298941787764,0.693360344467039,0.867755238410067,"conserved Plasmodium protein, unknown function"
"PBANKA_0101700.1",948.962993488988,0.248637767431544,0.444267567463591,0.559657705492806,0.575712936272157,0.818095934208362,"conserved Plasmodium protein, unknown function"
"PBANKA_0101800.1",1408.20745014987,1.03307708262205,0.50918967931374,2.02886492910535,0.0424720497513807,0.19743871676846,"conserved Plasmodium protein, unknown function"
"PBANKA_0101900.1",628.376008268213,-0.63027975738221,0.528272348435095,-1.19309624902627,0.232831680381236,0.573481623933023,"RNA-binding protein, putative"
"PBANKA_0102000.1",492.609590529968,-0.810145292995223,0.560313279217219,-1.4458791591144,0.148211098347223,0.461267327516955,"mitochondrial chaperone BCS1, putative"
