"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ProductDescription"
"PBANKA_0000201.1",0,NA,NA,NA,NA,NA,"fam-c protein, pseudogene"
"PBANKA_0000301.1",12.7484149844547,3.25796051424033,0.757884986372367,4.29875320506695,1.71761599363539e-05,4.73016428252638e-05,"fam-b protein"
"PBANKA_0000401.1",0.120780901467523,-0.194407172576201,2.50890635712669,-0.0774868189177231,0.938236276726162,0.948083112897744,"tryptophan-rich antigen, putative, pseudogene"
"PBANKA_0000600.1",6.05466301070006,-1.52564118039713,1.17430707915893,-1.29918418058915,0.193880729113413,0.240022649360928,"PIR protein"
"PBANKA_0000701.1",0.528017144889781,-0.0717328037143942,2.50301978636033,-0.0286585044614056,0.977136951405317,0.981174707402859,"PIR protein"
"PBANKA_0000801.1",0.120780901467523,-0.194407172576201,2.50890635712669,-0.0774868189177231,0.938236276726162,0.948083112897744,"PIR protein"
"PBANKA_0000901.1",0.455771512885734,-1.30995398816462,2.49700285775201,-0.524610528216993,0.599853966360066,0.654771078146614,"fam-a protein"
"PBANKA_0001001.1",113.409700334697,-0.501863978704753,0.81739018855293,-0.613983365267975,0.539226319653807,0.596116098178808,"PIR protein"
"PBANKA_0001101.1",102.484378657565,-1.64509458932423,1.31037059716792,-1.25544223357861,NA,NA,"PIR protein"
"PBANKA_0001200.1",0.120780901467523,-0.194407172576201,2.50890635712669,-0.0774868189177231,0.938236276726162,0.948083112897744,"fam-a protein, pseudogene"
"PBANKA_0001201.1",47.6509840850497,-1.11414680380821,0.913725899563088,-1.21934466817779,0.22271340154013,0.271992356714491,"PIR protein"
"PBANKA_0001301.1",0.780333359861956,0.0898315082016002,2.21897430023562,0.0404833477305535,0.967707782743922,0.97400647245409,"PIR protein"
"PBANKA_0001401.1",1.99833493947146,-1.96467299625104,1.42336537667433,-1.38030124130282,0.16749391294275,0.210455603406091,"PIR protein"
"PBANKA_0001501.1",0,NA,NA,NA,NA,NA,"PIR protein"
"PBANKA_0001601.1",0.398604750494223,-1.16751960443029,2.49896192386582,-0.467201838203348,0.640355478622042,0.691221370150435,"fam-a protein"
"PBANKA_0006300.1",1.54883218033629,-3.28493394613985,1.78029764815403,-1.8451599649901,0.0650142723679014,0.0894252916154719,"PIR protein"
"PBANKA_0006401.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006501.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006600.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006701.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006800.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006900.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007000.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007100.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007200.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007300.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007401.1",0.120780901467523,-0.194407172576201,2.50890635712669,-0.0774868189177231,0.938236276726162,0.948083112897744,"PIR protein"
"PBANKA_0007501.1",0,NA,NA,NA,NA,NA,"fam-a protein"
"PBANKA_0007601.1",0,NA,NA,NA,NA,NA,"PIR protein"
"PBANKA_0007701.1",0.789729184369335,-1.3846100914925,1.86078600783516,-0.744099582468032,0.456816231903551,0.515509339098589,"PIR protein, pseudogene"
"PBANKA_0007801.1",0.398604750494223,-1.16751960443029,2.49896192386582,-0.467201838203348,0.640355478622042,0.691221370150435,"fam-b protein"
"PBANKA_0007901.1",1.81278969952522,0.495778131290086,2.03861214724614,0.243193945429888,0.807855156941748,0.841323442015049,"PIR protein"
"PBANKA_0008001.1",0.2778238490267,-0.81819230378488,2.50470382747391,-0.326662296280379,0.743923320293018,0.783537812890665,"PIR protein"
"PBANKA_0008101.1",2.35791583772945,-0.445394169597843,1.55820948648026,-0.285837156981964,0.77500284771083,0.810916451069995,"fam-a protein"
"PBANKA_0008201.1",0.778974772332207,-2.2715965615066,2.04651692229492,-1.10998181190668,0.267006864110917,0.319544096519233,"PIR protein"
"PBANKA_0008301.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008401.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
